Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
India,IND,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,,,,,,50,,,,,,,44.5,,,,,,,,,,25.3,,,,
India,IND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.995,41.749,41.484,41.2,40.898,40.587,40.274,39.968,39.672,39.388,39.108,38.822,38.521,38.202,37.866,37.528,37.205,36.909,36.643,36.401,36.167,35.918,35.631,35.289,34.886,34.418,33.89,33.32,32.726,32.121,31.517,30.924,30.348,29.792,29.258,28.749,28.262,27.789,27.324,26.861,26.401,25.944,25.489,25.034,24.571,24.087,23.564,22.996,22.39,21.755,21.114,20.495,19.923,19.416,18.984,18.625,18.332,18.083,17.857,17.644,
India,IND,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,32.63,,,,,,,,
India,IND,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01000023,,,,,,10.31000042,,,,,8.720000267,,,,,7.440000057,,8.369999886,,,,,,15.26000023,15.10999966,15.68000031
India,IND,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45999908,,,,,,14.97999954,,,,,21.72999954,,,,,15.42000008,,14.65999985,,,,,,13.47000027,13.81000042,16.44000053
India,IND,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73,86.64,86.58,86.51,86.44,86.28,86.1,85.9,85.7,85.51,85.34,85.32,85.32,85.33,85.35,85.37,84.95,84.54,84.13,83.73,83.32,82.84,82.36,81.92,81.48,81.04,80.6,80.15,79.7,79.57,
India,IND,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47,,,,,16.02,,,,,13.01,,27.57,,,,,,,,
India,IND,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.05999947,83.03999901,83.05000114,82.98999977,83.19000053,83.31000137,83.55999756,83.69000244,83.64999962,83.71999741,83.63999748,83.61999893,83.42999649,83.20000076,82.96999931,82.78000069,82.55999947,82.52000237,82.32000351,82.11000252,80.67000103,79.16000175,78.52000141,77.82999802,77.08000088,76.26000023,75.41999817,74.53999996,73.79000092,
India,IND,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.65200043,39.29999924,39.15999985,38.97200012,38.62599945,38.31399918,38.12200165,37.74000168,37.33800125,37.18999863,37.02299881,36.91699982,36.63199997,36.47100067,36.29700089,34.77199936,33.26399994,31.89500046,30.24500084,28.75,27.42300034,26.01799965,25.00099945,23.99900055,23.03000069,22.09300041,21.22200012,20.34000015,20.49099922,17.45800018
India,IND,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.252663494,3.031802364,,,3.954183
India,IND,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,21.8,,,,,,17.9,,,,14.5,,,,,,12.8,,,,,,,,,,,9.8,,,,,7.5,,4.6,,,,,,,,,
India,IND,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79336762,18.06624397,17.92836252,18.87204833,19.52135357,22.91326558,24.35657343,26.38335144,29.64550046,35.53394744,37.04229092,42.12003033,45.29957473,43.74718438,44.83006272,50.38226268,54.92391077,59.81029241,58.82133496,69.1843849,
India,IND,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,15.6,21.7,,18.3,,,
India,IND,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
India,IND,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598,82.28006598
India,IND,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,62.6,60.4,58.2,55.9,53.7,52.2,48.7,44.1,45.1,38.1,35.5,35.3,32.8,30.2,27.2,27.2,24.1
India,IND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.458986908,,,,,,,,,,0.604499996,,,,,0.588199973,,,,,0.769699991,0.769400001,,,,0.769200027,,0.718200028,,,,0.787000001,,,,,,,,,0.65,0.64,0.63,0.899999976,,0.41,0.42,0.41,0.41,0.44,0.47,0.63,0.49,0.49,0.52,0.58,0.48,0.53,,,
India,IND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14,13.6,13.2,12.9,12.6,12.4,12.2,11.9,11.7,11.5,11.3,11,10.8,10.5,10.2,9.9,9.7,9.3,9,8.7,8.3,8,7.6,7.3,7,6.7,6.4,6.2,6.1,6
India,IND,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,54,54,54.1,54.2,54.2,54.2,54.2,54.1,53.8,53.6,53.5,53.3,53.1,53,52.8,52.8,52.9,53,53.1,
India,IND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.155963303,8.103130755,8.440366972,9.007352941,8.839779006,8.839779006,8.839779006,8.256880734,8.287292818,8.256880734,9.057301294,9.057301294,10.82568807,10.82568807,11.00917431,11.00917431,11.00917431,11.41804788,11.97053407,11.97053407,11.80811808,11.80811808,14.39114391,14.36464088
India,IND,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,7.497039795,,7.521259785,,,7.282800198,6.959040165,7.174910069,7.043479919,7.066840172,7.413869858,6.84236002,7.698949814,8.116220474,7.917399883,8.066439629,8.547369957,7.292140007,7.547009945,7.727159977,7.765210152,,,,6.98281002,7.710350037,8.017939568,,,11.34255028,11.38556004,11.84969997,12.49036026,12.89150047,12.33619976,13.15272999,15.22165012,,18.50691986,20.33295059,25.1625309,,24.35853958,25.46224022,26.72463036,26.63853073,26.91140938,27.17025948,27.11051941,27.79504967
India,IND,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.87672043,,,,,,,15.12683964
India,IND,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,90.13879,92.99212,,,,,,,,,,,,94.66748,92.12846,94.73468,88.7099,,,,,,,,91.62751,,,91.14428,90.00947,90.55221,90.32743,90.96657,,,
India,IND,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,27.92713,28.27444,28.73564,,29.87158,30.0529,30.35675,30.67799,,31.09421,31.73041,31.55264,33.91154,32.34812,,33.30221,33.50925,34.02343,34.58569,,,,36.66118,37.25654,37.23123,37.42465,38.1422,,39.33039,39.57881,39.78754,40.6543,42.56015,42.58345,43.01821,43.30394,43.97258,44.57866,45.49483,45.62132,45.98162,46.14815,47.57302,47.64562,47.59985,47.68043,47.4799,48.05586,,
India,IND,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,38.95804977,,,,,,,,,,,,,,,,,,,22.8799305,,,,,,,,,,16.14500999,16.20183945,16.37540054,11.53767967,,,,3.21055007,3.158289909,4.462850094,3.879679918,4.282390118,3.012360096,2.262320042,,,,,,,5.373290062
India,IND,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,21.36692,,,17.49695,,,,,,,,,,,,,3.91069,3.95456,,,,,,,3.9339,,,,4.07476,4.07988,3.70901,3.66448,3.60952,,,,3.48472,3.51304,,,4.95487,2.59609,2.12174,1.29181,0.73716,0.5095,0.55693,0.58136,,
India,IND,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,61.04195,,,,,,,,,,,,,,,,,,,77.12007,,,,,,,,,,79.50755,79.37586,78.99802,83.57377,,,,91.12498,90.8729,90.65366,90.95531,90.37191,91.57155,92.25734,,,,,,,
India,IND,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,27.45618057,,,29.09181976,,,,,,,,,,,,,50.13748169,51.70312119,,,,,,,62.14894104,,,,60.90639877,63.95323944,65.86762238,69.34667206,77.68704987,,,,,95.52464294,97.01264191,,93.60028839,,99.31997681,100.3877716,100.4220886,98.50704956,96.2924881,,93.26248169,96.06517792
India,IND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,54.84101868,,,,,,,,,,61.64191818,,,,,,,,,,73.4118576,,,,,75.19190216,,,,,78.87722778,,,,,,,82.36670685,,
India,IND,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.68465402,,,,,16.41216274,,92.58905954,,,,,,,,,
India,IND,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3274891,,,,,,,,,
India,IND,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-151200151.2,-205800205.8,-226800226.8,-235200235.2,-304500304.5,-344393112.1,-328571428.6,-344000000,-340000000,-361333333.3,-378666666.7,-391044936.6,-390655317.8,-413328246.2,-364862831.6,-294681859.2,-260675967.5,-272116788.3,-190100168.2,189440840,437107237,44795842.95,-658475535.7,-915429447,-1197967493,-1167731708,-1411645094,-2019508810,-3105680162,-3439480507,-4203693902,-4109941024,-4409097621,-3851512707,-4166865726,-4029621483,-3684987381,-3553714782,-3558539496,-3560928781,-4975977061,-4207692437,-3447912556,-4506392470,-4979769339,-5898774891,-7344611543,-5094794676,-7158169832,-8009493357,-17955015342,-16031217721,-21460196916,-23120564442,-24112069639,-24405488068,-46857856463,-28673171869,-28935365553,-27238626774,-24832904775
India,IND,GNI (constant 2015 US$),NY.GNP.MKTP.KD,1.35832E+11,1.40739E+11,1.44842E+11,1.53586E+11,1.64957E+11,1.60527E+11,1.60226E+11,1.72846E+11,1.78734E+11,1.90481E+11,2.00353E+11,2.03696E+11,2.02613E+11,2.09413E+11,2.12171E+11,2.31745E+11,2.35665E+11,2.5283E+11,2.67495E+11,2.5412E+11,2.71536E+11,2.87247E+11,2.9623E+11,3.17536E+11,3.29212E+11,3.46724E+11,3.6308E+11,3.76884E+11,4.11945E+11,4.35934E+11,4.59369E+11,4.63192E+11,4.88592E+11,5.12523E+11,5.47268E+11,5.89631E+11,6.35281E+11,6.61519E+11,7.02442E+11,7.65222E+11,7.92456E+11,8.32215E+11,8.65442E+11,9.32841E+11,1.0071E+12,1.08662E+12,1.17346E+12,1.26779E+12,1.30457E+12,1.40716E+12,1.51924E+12,1.602E+12,1.6843E+12,1.79063E+12,1.92483E+12,2.07918E+12,2.23095E+12,2.4055E+12,2.56298E+12,2.66972E+12,2.47628E+12
India,IND,GDP per capita (current LCU),NY.GDP.PCAP.CN,391.3739074,406.4486459,428.0079363,481.5539444,550.1780026,568.1966792,629.9811306,722.5435235,749.0697204,807.1673882,843.2586936,882.5978818,950.7235987,1130.531821,1303.836034,1367.550202,1439.889448,1594.45313,1687.961042,1809.121828,2104.045661,2415.140184,2639.226154,3003.276516,3288.696687,3627.595505,3969.772649,4414.695718,5126.912422,5767.071393,6597.089795,7430.499224,8371.165257,9445.641295,10866.83664,12507.04873,14198.54761,15439.04319,17384.26235,19153.66268,20253.0306,21537.1419,22798.6335,25123.45471,28207.02667,31649.47065,36505.18257,41401.47775,45925.63717,52281.09942,61853.59003,69874.53401,78560.34378,87704.18653,96233.03413,105116.58,116205.8781,127663.6947,139630.094,148936.9763,143084.1132
India,IND,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,34994675142,36928627623,39486583751,45127852020,52721425818,55202516368,42744144682,46883252373,49441023869,54371579972,57838263436,62020937618,65672870825,79128776460,91825363864,89887191072,93542576801,1.11446E+11,1.24977E+11,1.38567E+11,1.69452E+11,1.75367E+11,1.81692E+11,1.98431E+11,1.93322E+11,2.09831E+11,2.2391E+11,2.50269E+11,2.67559E+11,2.67801E+11,2.89602E+11,2.44573E+11,2.60425E+11,2.54899E+11,2.97407E+11,3.26727E+11,3.58404E+11,3.80774E+11,3.87764E+11,4.19115E+11,4.28039E+11,4.45781E+11,4.73263E+11,5.58504E+11,6.46379E+11,7.51444E+11,8.6297E+11,1.11528E+12,1.12469E+12,1.25937E+12,1.55473E+12,1.69171E+12,1.69139E+12,1.71286E+12,1.88152E+12,1.92069E+12,2.08212E+12,2.40566E+12,2.45431E+12,2.60397E+12,2.41363E+12
India,IND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,1.392208036,1.45078902,3.890159943,-4.238746222,4.790920975,7.569714134,7.519264095,4.742267038,-2.889755016,8.875865576,3.029193892,1.532865549,8.202419813,3.079254208,4.128133908,4.398203616,4.642787192,7.718248873,6.310764005,5.732337182,1.451447616,5.020253937,5.63846714,6.514366337,7.05721858,7.393225803,4.115969846,8.10567377,5.825389101,2.869075667,5.292684714,4.789628347,7.84767957,7.817249778,8.812933383,8.469698365,8.186570683,2.223424287,9.41561746,10.51756424,4.998749994,6.136768782,5.728225255,6.989623561,8.833592352,7.521918994,8.404535709,6.50086002,3.307535488,
India,IND,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,,,,,,,,,,,193607977.8,175068371.4,182083139.2,314890716.6,380666856.6,823344128.1,548931508.1,1736259585,1757404899,825034811.1,992056498.4,886951882.4,1354620550,950347832.6,807424239.4,598330042.4,1094945227,1022867238,1085999392,1085341352,1441715658,1413256048,1476844891,1456533272,1238090319,1484432155,1375123262,1316876689,1276962517,1478221513,1328150751,1332319266,1622501582,1750387263,1463772790,1457644808,2257021017,3123892531,3052217938,2957710762,5363947856,5444536151,4772278088,4349343366,4580310299,5255011926,5825369445,4617034710,3431821392,3644068346,
India,IND,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,,,,12.68808977,12.53897171,13.74520516,13.67365542,12.43340818,12.46077992,14.80200705,12.80861389,12.19272047,11.18135548,10.24591047,10.77084341,10.84007467,11.82653679,12.58469801,10.78919478,10.14682135,9.121565807,9.855079673,10.37217685,12.33612102,11.8151904,11.6020287,12.36940834,12.00042057,12.70919209,13.83260413,11.74657519,12.91133712,11.39215653,12.00224062,12.71542205,10.10475981,12.43171023,12.17421165,12.62962902,12.64560981,13.16832458,13.26644992,11.90656325,10.2310433,9.056570585,9.308436426,10.2965401,8.762673955,9.671450633,9.001252989,9.518088322,10.0344853,9.921302964,9.928170682,9.807163066,10.27825161,10.69017669,10.67985681,10.67985666,10.67985666,
India,IND,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,9173868193,8278874685,8602513729,8894310033,9194914833,8178305943,10519123224,10104289182,8653214624,7525256410,8873403072,10473143080,10275366811,11105112538,9688312740,9812270950,9998333139,12737437846,12743697509,15205886602,17388569681,19132542439,19793413002,24144831970,20684862604,23554041120,27578006188,27117944529,29611296728,30228505958,31245943890,31250693424,37853364719,45146672735,55350540107,70918365667,69187966253,78321251123,94647779058,1.01266E+11,1.05914E+11,1.09032E+11,1.22113E+11,1.39067E+11,1.69933E+11,2.2477E+11,2.73105E+11,3.00284E+11,3.67693E+11,3.60612E+11,4.17632E+11,5.02878E+11,5.3316E+11,4.8973E+11,4.93996E+11,4.65097E+11,4.85478E+11,5.70048E+11,6.19112E+11,6.14286E+11,5.30706E+11
India,IND,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,25490476637,29435426789,32055521055,37687011012,43802540606,48552690745,53719957628,60420639705,64533016985,70679865779,72735421073,83127383470,94206741053,1.06962E+11,1.31802E+11,1.50951E+11,1.6975E+11,1.95462E+11,2.18498E+11,2.51502E+11,2.89364E+11,3.43257E+11,4.06115E+11,4.62957E+11,5.25823E+11,6.20378E+11,7.29087E+11,8.84528E+11,1.01209E+12,1.21232E+12,1.50262E+12,1.62812E+12,1.9098E+12,2.07328E+12,2.40029E+12,3.03046E+12,3.42076E+12,3.91733E+12,4.51205E+12,5.4747E+12,5.56836E+12,6.93006E+12,7.0622E+12,7.91259E+12,9.78463E+12,1.18971E+13,1.42891E+13,1.75435E+13,1.9144E+13,2.1615E+13,2.53694E+13,2.99773E+13,3.32497E+13,3.51562E+13,3.75039E+13,3.95709E+13,4.33867E+13,4.8156E+13,5.51293E+13,5.85131E+13,5.34988E+13
India,IND,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,93.95741481,93.13969052,92.30043163,90.40971528,90.50556516,91.33524644,93.42769285,94.53099243,90.04327728,88.76564227,88.63191206,89.95340697,89.60715444,87.91394012,90.23853547,87.22225881,84.78926024,85.44603858,85.98832941,85.69154825,87.49802066,85.76860601,85.3194407,85.63585065,84.96052579,83.90910831,84.70937628,83.3786162,81.72388692,79.73515283,78.36062549,78.09680015,76.65938514,76.45422202,75.27665338,74.2407284,74.88610785,74.94055852,75.71862376,76.18497615,75.68681661,75.90830732,74.34374182,72.37996752,68.75625029,67.74487013,65.91241587,65.6226268,67.21529714,67.41955589,65.73246563,67.29168017,67.14481002,67.94092623,68.56857391,69.43557179,69.60382931,69.49234863,70.2055894,71.71158972,71.08214401
India,IND,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,32358165148,33836023965,35635242687,39562974847,46575365345,49161081818,38949364380,43321513636,43341665520,46884618709,49741148332,54069113094,57365606333,67990265016,81211038251,76547436985,77047638594,92617399094,1.05102E+11,1.15963E+11,1.45047E+11,1.47328E+11,1.50831E+11,1.64886E+11,1.5828E+11,1.69685E+11,1.82156E+11,1.99368E+11,2.07967E+11,2.01816E+11,2.15297E+11,1.81019E+11,1.89481E+11,1.82804E+11,2.12208E+11,2.29501E+11,2.53636E+11,2.65789E+11,2.68859E+11,2.93689E+11,2.9855E+11,3.11395E+11,3.24564E+11,3.73758E+11,4.13799E+11,4.70725E+11,5.27579E+11,6.78458E+11,6.79496E+11,7.50918E+11,9.16978E+11,1.02469E+12,1.0319E+12,1.07032E+12,1.1853E+12,1.24127E+12,1.36071E+12,1.55708E+12,1.60492E+12,1.73618E+12,1.55854E+12
India,IND,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47,,,3.61,,3.58,,3.510833,,3.73805,,3.5,,
India,IND,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.03125,58.025,58.025,57.74375,58.65,54.65625,56.93125,58.80625,57.0625,58.75625,59.8125,63.84375,60.2125,60.21875,59.99375,
India,IND,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,,,
India,IND,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,1185,2141,2821,1612,1725,3645,3166,4523,1799,1968,2014,2054,2862,3418,4614,,,,5393,17013,10490,5930,15450,15090,12361,15211,6500,10801,7540,17806,22161,14807,19646,23616,24240,31660,23688,26264,26619,
India,IND,Time required to build a warehouse (days),IC.WRH.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.72,183.72,183.72,183.72,143.87,108.01,106.215,
India,IND,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,16.4,14.5,14,15,14.4,7.2,
India,IND,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,,,,,,
India,IND,Time required to get electricity (days),IC.ELC.TIME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.61,115.61,100.02,59.21,59.21,54.97,52.85,
India,IND,"Human capital index (HCI), male (scale 0-1)",HD.HCI.OVRL.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,0.478702426,,0.487256885
India,IND,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,,,,,,,,,,,,,,,17.98903635,18.48671231,18.14735116,16.25183016,15.38825012,15.34568875,15.78152237,16.82014755,16.58806732,16.1050618,14.92231106,14.94879378,16.84926177,15.87037297,15.50986719,14.8532697,13.88807928,13.18810049,12.3763753,13.91196201,13.58199108,14.46629868,12.57077393,11.76731361,11.9559343,12.4592737,11.55762437,12.25136767,11.62299007,11.03701303,13.04181019,12.67051083,11.18225595,10.51053542,9.763884795,8.99809854,9.392260809,9.349227415,9.420261007,8.741700595,8.498908372,8.91996557,7.750845739,7.183137228,6.6869688,,
India,IND,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,,,,,,,,,,,,,,,44.07226691,42.67407091,42.35677958,40.29592455,42.67919914,42.6070305,41.39512135,39.43360668,37.35393059,41.64247038,39.16425349,37.42976556,36.00980766,36.01791582,35.5677498,34.87611379,35.89153839,34.48231899,33.23011006,31.80027187,31.26987991,28.35518926,27.35105387,27.30672579,28.87433659,27.96119744,28.92650465,30.1500645,30.36666495,30.20371532,29.7148342,30.76228968,28.49027429,24.90025617,26.26400617,23.7764019,21.67563443,24.98188208,26.00492109,27.30042528,25.55703693,29.83300695,32.93057847,37.34565266,40.86734988,,
India,IND,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.78325379,50.01008036,49.68090136,51.75980829,49.5942827,47.4916413,45.7233077,50.36543613,50.31921817,51.35295144,55.0042465,59.0179098,62.5527713,62.1900539,62.59297674,62.2265261,59.66673028,57.49753639,57.29221428,55.25644611,51.5919103,51.55655366,50.67803056,50.31182736,,,,,,,
India,IND,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Net foreign assets (current LCU),FM.AST.NFRG.CN,2401571727,1783238992,1114667702,1288334275,1398000732,823525176.3,493025000.4,337975000.5,1228225000,4931775000,5519900000,5881348495,7412769769,7760896520,4743568662,6971063007,19699677065,39212782712,51929168558,58313251926,43510681059,27759439500,9278517168,2198988949,12627349362,11930217795,14136970094,13360586820,17490010950,20868792830,58250490934,63101794674,88634464875,2.29084E+11,5.63555E+11,6.10575E+11,7.56538E+11,9.90706E+11,1.19859E+12,1.48222E+12,1.83529E+12,2.28474E+12,3.33509E+12,4.56634E+12,5.66057E+12,6.42332E+12,7.76072E+12,1.06894E+13,1.18578E+13,1.25986E+13,1.25539E+13,1.48893E+13,1.53627E+13,1.75688E+13,1.96396E+13,2.26837E+13,,,,,
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.479305985,3.479306895,3.479306895,,
India,IND,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,0.19,,,0.21,,0.39,,0.41,,0.62,,0.75,,0.7,,0.82,,0.86,,0.91,,0.81,,,,
India,IND,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,,,,,,,,,,,,21.54577095,23.08223544,23.88448652,26.28577048,26.91475153,28.3953809,27.45496067,25.0250643,26.94269306,31.02434929,32.09426628,33.55671948,35.27422303,34.48486871,38.09371757,39.82311666,42.35334012,42.11461858,43.01484507,43.74728983,45.28882286,46.79111618,49.40466613,48.78320101,51.61796292,52.46165064,51.53463001,52.72557811,53.73852515,55.21427609,55.86708204,54.92646116,56.26402197,56.88778239,55.56049575,55.53305756,55.45391293,53.62066787,52.29103743,51.50289162,51.76420685,53.44267238,52.31799877,53.60529195,,,,,,
